res/comElectricNightStorage,Northeast,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA,Northeast,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA_storage,Northeast,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump,Northeast,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump_solarT,Northeast,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPumpNG,Northeast,PJ/y,0,0,0,0,0,0,0
res/comHWaterBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
res/comHWaterCoal,Northeast,PJ/y,0,0,0,0,0,0,0
res/comHWaterKerosene,Northeast,PJ/y,0,0,0,0,0,0,0
res/comHWaterNG,Northeast,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPBiomass,Northeast,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPNG,Northeast,PJ/y,0,0,0,0,0,0,0
res/comNGSA,Northeast,PJ/y,0,0,0,0,0,0,0
resAppliancesAdv,Northeast,PJ/y,0,0,0,0,0,0,0
comLightingOtherCCL,Northeast,PJ/y, 1.10 , 0.11 ,0,0,0,0,0
res/comBoilerElectric,Northeast,PJ/y, 2.70 , 1.62 , 0.81 , 0.27 ,0,0,0
comLightingFluorescent,Northeast,PJ/y, 2.89 , 0.43 , 0.03 ,0,0,0,0
resLightingCon,Northeast,PJ/y, 5.33 , 0.53 ,0,0,0,0,0
res/comHWaterElec,Northeast,PJ/y, 5.87 , 1.76 , 0.59 ,0,0,0,0
res/comAC,Northeast,PJ/y, 8.73 , 5.85 , 2.97 ,0,0,0,0
resLightingEnergySaving,Northeast,PJ/y, 13.99 , 2.10 , 0.14 ,0,0,0,0
res/comCookingElec,Northeast,PJ/y, 14.17 , 4.96 , 3.54 , 1.42 , 0.28 ,0,0
res/comLightingLED,Northeast,PJ/y, 16.89 , 8.44 , 4.22 , 0.84 ,0,0,0
res/comAppliancesCon,Northeast,PJ/y, 18.55 , 9.28 , 3.34 , 1.11 , 0.19 ,0,0
comACHFC_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comACHFO_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comBoilerBiomass_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comBoilerCoal_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comBoilerElectric_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comBoilerKerosene_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comBoilerNG_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comHVAC_HFC_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comHVAC_HFO_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comHWaterBiomass_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comHWaterCoal_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comHWaterElec_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comHWaterLFO_HC,Northwest,PJ/y,0,0,0,0,0,0,0
comHWaterNG_HC,Northwest,PJ/y,0,0,0,0,0,0,0
res/comASHeatPump,Northwest,PJ/y,0,0,0,0,0,0,0
res/comASHeatPump_solarT,Northwest,PJ/y,0,0,0,0,0,0,0
res/comASHeatPumpNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerBiomass_solarT,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerCoal,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerCoal_solarT,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerElectriciy_solarT,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerKerosene,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerKerosene_solarT,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comBoilerNG_solarT,Northwest,PJ/y,0,0,0,0,0,0,0
res/comCHPBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
res/comCHPCoal,Northwest,PJ/y,0,0,0,0,0,0,0
res/comCHPNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comCookingBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
res/comCookingCoal,Northwest,PJ/y,0,0,0,0,0,0,0
res/comCookingKerosene,Northwest,PJ/y,0,0,0,0,0,0,0
res/comCookingNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comDHBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
res/comDHCoal,Northwest,PJ/y,0,0,0,0,0,0,0
res/comDHHeatPump,Northwest,PJ/y,0,0,0,0,0,0,0
res/comDHNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comDHSolarWater,Northwest,PJ/y,0,0,0,0,0,0,0
res/comDHThermalStorage,Northwest,PJ/y,0,0,0,0,0,0,0
res/comDHWasteHeatOfftake,Northwest,PJ/y,0,0,0,0,0,0,0
res/comElectricNightStorage,Northwest,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA,Northwest,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA_storage,Northwest,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump,Northwest,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump_solarT,Northwest,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPumpNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comHWaterBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
res/comHWaterCoal,Northwest,PJ/y,0,0,0,0,0,0,0
res/comHWaterKerosene,Northwest,PJ/y,0,0,0,0,0,0,0
res/comHWaterNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPBiomass,Northwest,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPNG,Northwest,PJ/y,0,0,0,0,0,0,0
res/comNGSA,Northwest,PJ/y,0,0,0,0,0,0,0
resAppliancesAdv,Northwest,PJ/y,0,0,0,0,0,0,0
comLightingOtherCCL,Northwest,PJ/y, 0.53 , 0.05 ,0,0,0,0,0
comLightingFluorescent,Northwest,PJ/y, 1.39 , 0.21 , 0.01 ,0,0,0,0
resLightingCon,Northwest,PJ/y, 2.56 , 0.26 ,0,0,0,0,0
res/comBoilerElectric,Northwest,PJ/y, 2.70 , 1.62 , 0.81 , 0.27 ,0,0,0
res/comHWaterElec,Northwest,PJ/y, 2.81 , 0.84 , 0.28 ,0,0,0,0
resLightingEnergySaving,Northwest,PJ/y, 6.71 , 1.01 , 0.07 ,0,0,0,0
res/comCookingElec,Northwest,PJ/y, 6.79 , 2.38 , 1.70 , 0.68 , 0.14 ,0,0
res/comLightingLED,Northwest,PJ/y, 8.09 , 4.05 , 2.02 , 0.40 ,0,0,0
res/comAC,Northwest,PJ/y, 8.73 , 5.85 , 2.97 ,0,0,0,0
res/comAppliancesCon,Northwest,PJ/y, 8.89 , 4.45 , 1.60 , 0.53 , 0.09 ,0,0
comACHFC_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comACHFO_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comBoilerBiomass_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comBoilerCoal_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comBoilerElectric_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comBoilerKerosene_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comBoilerNG_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comHVAC_HFC_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comHVAC_HFO_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comHWaterBiomass_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comHWaterCoal_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comHWaterElec_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comHWaterLFO_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
comHWaterNG_HC,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comASHeatPump,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comASHeatPump_solarT,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comASHeatPumpNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerBiomass_solarT,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerCoal,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerCoal_solarT,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerElectriciy_solarT,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerKerosene,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerKerosene_solarT,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerNG_solarT,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comCHPBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comCHPCoal,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comCHPNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comCookingBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comCookingCoal,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comCookingKerosene,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comCookingNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comDHBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comDHCoal,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comDHHeatPump,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comDHNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comDHSolarWater,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comDHThermalStorage,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comDHWasteHeatOfftake,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comElectricNightStorage,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA_storage,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump_solarT,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPumpNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comHWaterBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comHWaterCoal,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comHWaterKerosene,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comHWaterNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPBiomass,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPNG,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comNGSA,Peninsular,PJ/y,0,0,0,0,0,0,0
resAppliancesAdv,Peninsular,PJ/y,0,0,0,0,0,0,0
res/comBoilerElectric,Peninsular,PJ/y, 0.09 , 0.06 , 0.03 , 0.01 ,0,0,0
comLightingOtherCCL,Peninsular,PJ/y, 0.45 , 0.05 ,0,0,0,0,0
comLightingFluorescent,Peninsular,PJ/y, 1.19 , 0.18 , 0.01 ,0,0,0,0
resLightingCon,Peninsular,PJ/y, 2.19 , 0.22 ,0,0,0,0,0
res/comHWaterElec,Peninsular,PJ/y, 2.41 , 0.72 , 0.24 ,0,0,0,0
res/comAC,Peninsular,PJ/y, 3.43 , 2.30 , 1.17 ,0,0,0,0
resLightingEnergySaving,Peninsular,PJ/y, 5.74 , 0.86 , 0.06 ,0,0,0,0
res/comCookingElec,Peninsular,PJ/y, 5.81 , 2.03 , 1.45 , 0.58 , 0.12 ,0,0
res/comLightingLED,Peninsular,PJ/y, 6.92 , 3.46 , 1.73 , 0.35 ,0,0,0
res/comAppliancesCon,Peninsular,PJ/y, 7.61 , 3.80 , 1.37 , 0.46 , 0.08 ,0,0
ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
comACHFC_HC,Western,PJ/y,0,0,0,0,0,0,0
comACHFO_HC,Western,PJ/y,0,0,0,0,0,0,0
comBoilerBiomass_HC,Western,PJ/y,0,0,0,0,0,0,0
comBoilerCoal_HC,Western,PJ/y,0,0,0,0,0,0,0
comBoilerElectric_HC,Western,PJ/y,0,0,0,0,0,0,0
comBoilerKerosene_HC,Western,PJ/y,0,0,0,0,0,0,0
comBoilerNG_HC,Western,PJ/y,0,0,0,0,0,0,0
comHVAC_HFC_HC,Western,PJ/y,0,0,0,0,0,0,0
comHVAC_HFO_HC,Western,PJ/y,0,0,0,0,0,0,0
comHWaterBiomass_HC,Western,PJ/y,0,0,0,0,0,0,0
comHWaterCoal_HC,Western,PJ/y,0,0,0,0,0,0,0
comHWaterElec_HC,Western,PJ/y,0,0,0,0,0,0,0
comHWaterLFO_HC,Western,PJ/y,0,0,0,0,0,0,0
comHWaterNG_HC,Western,PJ/y,0,0,0,0,0,0,0
res/comASHeatPump,Western,PJ/y,0,0,0,0,0,0,0
res/comASHeatPump_solarT,Western,PJ/y,0,0,0,0,0,0,0
res/comASHeatPumpNG,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerBiomass,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerBiomass_solarT,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerCoal,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerCoal_solarT,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerElectriciy_solarT,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerKerosene,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerKerosene_solarT,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerNG,Western,PJ/y,0,0,0,0,0,0,0
res/comBoilerNG_solarT,Western,PJ/y,0,0,0,0,0,0,0
res/comCHPBiomass,Western,PJ/y,0,0,0,0,0,0,0
res/comCHPCoal,Western,PJ/y,0,0,0,0,0,0,0
res/comCHPNG,Western,PJ/y,0,0,0,0,0,0,0
res/comCookingBiomass,Western,PJ/y,0,0,0,0,0,0,0
res/comCookingCoal,Western,PJ/y,0,0,0,0,0,0,0
res/comCookingKerosene,Western,PJ/y,0,0,0,0,0,0,0
res/comCookingNG,Western,PJ/y,0,0,0,0,0,0,0
res/comDHBiomass,Western,PJ/y,0,0,0,0,0,0,0
res/comDHCoal,Western,PJ/y,0,0,0,0,0,0,0
res/comDHHeatPump,Western,PJ/y,0,0,0,0,0,0,0
res/comDHNG,Western,PJ/y,0,0,0,0,0,0,0
res/comDHSolarWater,Western,PJ/y,0,0,0,0,0,0,0
res/comDHThermalStorage,Western,PJ/y,0,0,0,0,0,0,0
res/comDHWasteHeatOfftake,Western,PJ/y,0,0,0,0,0,0,0
res/comElectricNightStorage,Western,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA,Western,PJ/y,0,0,0,0,0,0,0
res/comElectricResSA_storage,Western,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump,Western,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPump_solarT,Western,PJ/y,0,0,0,0,0,0,0
res/comGSHeatPumpNG,Western,PJ/y,0,0,0,0,0,0,0
res/comHWaterBiomass,Western,PJ/y,0,0,0,0,0,0,0
res/comHWaterCoal,Western,PJ/y,0,0,0,0,0,0,0
res/comHWaterKerosene,Western,PJ/y,0,0,0,0,0,0,0
res/comHWaterNG,Western,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPBiomass,Western,PJ/y,0,0,0,0,0,0,0
res/comMicroCHPNG,Western,PJ/y,0,0,0,0,0,0,0
res/comNGSA,Western,PJ/y,0,0,0,0,0,0,0
resAppliancesAdv,Western,PJ/y,0,0,0,0,0,0,0
res/comAC,Western,PJ/y, 0.91 , 0.61 , 0.31 ,0,0,0,0
res/comBoilerElectric,Western,PJ/y, 1.32 , 0.79 , 0.40 , 0.13 ,0,0,0
comLightingOtherCCL,Western,PJ/y, 2.61 , 0.26 ,0,0,0,0,0
comLightingFluorescent,Western,PJ/y, 6.84 , 1.03 , 0.07 ,0,0,0,0
resLightingCon,Western,PJ/y, 12.61 , 1.26 ,0,0,0,0,0
res/comHWaterElec,Western,PJ/y, 13.89 , 4.17 , 1.39 ,0,0,0,0
resLightingEnergySaving,Western,PJ/y, 33.10 , 4.96 , 0.33 ,0,0,0,0
res/comCookingElec,Western,PJ/y, 33.52 , 11.73 , 8.38 , 3.35 , 0.67 ,0,0
res/comLightingLED,Western,PJ/y, 39.94 , 19.97 , 9.98 , 2.00 ,0,0,0
res/comAppliancesCon,Western,PJ/y, 43.88 , 21.94 , 7.90 , 2.63 , 0.44 ,0,0
