ProcessName,RegionName,Time,Level,cap_par,cap_exp,fix_par,fix_exp,var_par,var_exp,MaxCapacityAddition,MaxCapacityGrowth,TotalCapacityLimit,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,AvailabiliyYear,Type,Fuel,EndUse,InterestRate,Agent1,Agent2
Unit,-,Year,-,MUS$2010/PJ_a,-,MUS$2010/PJ,-,MUS$2010/PJ,-,PJ,%,PJ,Years,-,PJ,%,-,-,-,-,,Retrofit,New
resLightingEnergySaving,Peninsular,2020,fixed,0.718057638,1,0,1,0,1,88.6208883,5.65E-02,900.7569352,7,1,0.00000189,4,1.00E+00,light,elec,light,0.1,0,0
res/comLightingLED,Peninsular,2020,fixed,1.914820369,1,0,1,0,1,75.9607614,4.85E-02,900.7569352,21,1,0.00000189,8.571428571,1.00E+00,light,elec,light,0.1,0,0
res/comMicroCHPBiomass,Peninsular,2020,fixed,42.58231178,1,2.129115589,1,0,1,15,0.04,130.8582883,15,0.95,0.000378432,0.8,1,microCHP,biomass,heat,0.1,0,0
res/comMicroCHPNG,Peninsular,2020,fixed,15.96836692,1,0.798418346,1,0,1,15,0.04,130.8582883,15,0.95,0.000378432,0.8,1,microCHP,ng,heat,0.1,0,0
res/comElectricResSA,Peninsular,2020,fixed,4.558964074,1,0.455896407,1,0,1,15,0.02,130.8582883,15,0.95,0.000491962,0.9,1,standA,elec,heat,0.1,0,0
res/comElectricResSA_storage,Peninsular,2020,fixed,5.210244656,1,0.521024466,1,0,1,15,0.02,130.8582883,15,0.95,0.000491962,0.7,1,standA,elec,heat,0.1,0,0
res/comNGSA,Peninsular,2020,fixed,10.62344577,1,1.062344577,1,0,1,15,0.02,130.8582883,15,0.95,0.00047304,0.7,1,standA,ng,heat,0.1,0,0
res/comHWaterBiomass,Peninsular,2020,fixed,10.02972096,1,1.002972096,1,0,1,24.34809518,0.01027923,1101.969031,15,0.95,0.00007884,0.5,1,waterh,biomass,hwater,0.1,0,0
res/comHWaterCoal,Peninsular,2020,fixed,11.02595945,1,1.095639504,1,0,1,0.09,0.01,1101.969031,15,0.95,0.00007884,0.5,1,waterh,coal,hwater,0.1,0,0
res/comHWaterElec,Peninsular,2020,fixed,10.62344577,1,1.062344577,1,0,1,1.903577742,0.146358353,1101.969031,15,0.95,0.000082,0.85,1.00E+00,waterh,elec,hwater,0.1,0,0
res/comHWaterKerosene,Peninsular,2020,fixed,9.117928149,1,0.911792815,1,0,1,5.225210841,2.83E-01,1101.969031,15,0.95,0.00007884,0.58048,1,waterh,kerosene,hwater,0.1,0,0
res/comHWaterNG,Peninsular,2020,fixed,4.558964074,1,0.455896407,1,0,1,28.77689615,0.056611682,1101.969031,15,0.95,0.00007884,0.8,1,waterh,ng,hwater,0.1,0,0
