ProcessName,RegionName,Time,Level,cap_par,cap_exp,fix_par,fix_exp,var_par,var_exp,MaxCapacityAddition,MaxCapacityGrowth,TotalCapacityLimit,TechnicalLife,UtilizationFactor,ScalingSize,efficiency,InterestRate,Type,Fuel,EndUse,Agent2,Agent1
livestock_milk,Eastern,2020,fixed,10.1,1,2.02,1,0,1,5.04E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,Eastern,2020,fixed,10.1,1,2.02,1,0,1,2.04E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
agrTraditionalCropping_fruits,Western,2020,fixed,5.05,1,1.01,1,0,1,3.78E+06,0.001,3.4,20,1,0.01,60,0.1,food,diesel,fruits,1,0
agrModernCropping_fruits,Western,2020,fixed,15.15,1,3.03,1,0,1,2.33E+08,5,603.2088805,30,1,0.01,75,0.1,food,diesel,fruits,1,0
agrTraditionalCropping_vegt,Western,2020,fixed,5.05,1,1.01,1,0,1,3.78E+06,0.001,3.4,20,1,0.01,60,0.1,food,diesel,vegt,1,0
agrModernCropping_vegt,Western,2020,fixed,15.15,1,3.03,1,0,1,2.33E+08,5,603.2088805,30,1,0.01,75,0.1,food,diesel,vegt,1,0
agrTraditionalCropping_seeds,Western,2020,fixed,5.05,1,1.01,1,0,1,7.53E+05,0.001,3.4,20,1,0.01,60,0.1,food,diesel,seeds,1,0
agrModernCropping_seeds,Western,2020,fixed,15.15,1,3.03,1,0,1,4.64E+07,5,603.2088805,30,1,0.01,75,0.1,food,diesel,seeds,1,0
agrTraditionalCropping_plants,Western,2020,fixed,5.05,1,1.01,1,0,1,9.26E+06,0.001,3.4,20,1,0.01,60,0.1,food,diesel,plants,1,0
agrModernCropping_plants,Western,2020,fixed,15.15,1,3.03,1,0,1,5.71E+08,5,603.2088805,30,1,0.01,75,0.1,food,diesel,plants,1,0
livestock_meat,Western,2020,fixed,10.1,1,2.02,1,0,1,1.87E+06,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,livestock,1,0
livestock_milk,Western,2020,fixed,10.1,1,2.02,1,0,1,1.31E+06,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,Western,2020,fixed,10.1,1,2.02,1,0,1,7.24E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
agrTraditionalCropping_fruits,Northwest,2020,fixed,5.05,1,1.01,1,0,1,1.86E+06,0.001,3.4,20,1,0.01,60,0.1,food,diesel,fruits,1,0
agrModernCropping_fruits,Northwest,2020,fixed,15.15,1,3.03,1,0,1,1.15E+08,5,603.2088805,30,1,0.01,75,0.1,food,diesel,fruits,1,0
agrTraditionalCropping_vegt,Northwest,2020,fixed,5.05,1,1.01,1,0,1,3.86E+06,0.001,3.4,20,1,0.01,60,0.1,food,diesel,vegt,1,0
agrModernCropping_vegt,Northwest,2020,fixed,15.15,1,3.03,1,0,1,2.38E+08,5,603.2088805,30,1,0.01,75,0.1,food,diesel,vegt,1,0
agrTraditionalCropping_seeds,Northwest,2020,fixed,5.05,1,1.01,1,0,1,8.06E+05,0.001,3.4,20,1,0.01,60,0.1,food,diesel,seeds,1,0
agrModernCropping_seeds,Northwest,2020,fixed,15.15,1,3.03,1,0,1,4.97E+07,5,603.2088805,30,1,0.01,75,0.1,food,diesel,seeds,1,0
agrTraditionalCropping_plants,Northwest,2020,fixed,5.05,1,1.01,1,0,1,6.02E+05,0.001,3.4,20,1,0.01,60,0.1,food,diesel,plants,1,0
agrModernCropping_plants,Northwest,2020,fixed,15.15,1,3.03,1,0,1,3.72E+07,5,603.2088805,30,1,0.01,75,0.1,food,diesel,plants,1,0
livestock_meat,Northwest,2020,fixed,10.1,1,2.02,1,0,1,4.35E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,livestock,1,0
livestock_milk,Northwest,2020,fixed,10.1,1,2.02,1,0,1,5.32E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,Northwest,2020,fixed,10.1,1,2.02,1,0,1,8.45E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
agrTraditionalCropping_fruits,North,2020,fixed,5.05,1,1.01,1,0,1,7.62E+05,0.001,3.4,20,1,0.01,60,0.1,food,diesel,fruits,1,0
agrModernCropping_fruits,North,2020,fixed,15.15,1,3.03,1,0,1,4.70E+07,5,603.2088805,30,1,0.01,75,0.1,food,diesel,fruits,1,0
agrTraditionalCropping_vegt,North,2020,fixed,5.05,1,1.01,1,0,1,4.19E+06,0.001,3.4,20,1,0.01,60,0.1,food,diesel,vegt,1,0
agrModernCropping_vegt,North,2020,fixed,15.15,1,3.03,1,0,1,2.58E+08,5,603.2088805,30,1,0.01,75,0.1,food,diesel,vegt,1,0
agrTraditionalCropping_seeds,North,2020,fixed,5.05,1,1.01,1,0,1,9.22E+04,0.001,3.4,20,1,0.01,60,0.1,food,diesel,seeds,1,0
agrModernCropping_seeds,North,2020,fixed,15.15,1,3.03,1,0,1,5.69E+06,5,603.2088805,30,1,0.01,75,0.1,food,diesel,seeds,1,0
agrTraditionalCropping_plants,North,2020,fixed,5.05,1,1.01,1,0,1,1.52E+06,0.001,3.4,20,1,0.01,60,0.1,food,diesel,plants,1,0
agrModernCropping_plants,North,2020,fixed,15.15,1,3.03,1,0,1,9.35E+07,5,603.2088805,30,1,0.01,75,0.1,food,diesel,plants,1,0
livestock_meat,North,2020,fixed,10.1,1,2.02,1,0,1,4.14E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,livestock,1,0
livestock_milk,North,2020,fixed,10.1,1,2.02,1,0,1,6.35E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,North,2020,fixed,10.1,1,2.02,1,0,1,2.86E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
agrTraditionalCropping_fruits,Northeast,2020,fixed,5.05,1,1.01,1,0,1,2.24E+05,0.001,3.4,20,1,0.01,60,0.1,food,diesel,fruits,1,0
agrModernCropping_fruits,Northeast,2020,fixed,15.15,1,3.03,1,0,1,1.38E+07,5,603.2088805,30,1,0.01,75,0.1,food,diesel,fruits,1,0
agrTraditionalCropping_vegt,Northeast,2020,fixed,5.05,1,1.01,1,0,1,1.07E+05,0.001,3.4,20,1,0.01,60,0.1,food,diesel,vegt,1,0
agrModernCropping_vegt,Northeast,2020,fixed,15.15,1,3.03,1,0,1,6.60E+06,5,603.2088805,30,1,0.01,75,0.1,food,diesel,vegt,1,0
agrTraditionalCropping_seeds,Northeast,2020,fixed,5.05,1,1.01,1,0,1,6.07E+04,0.001,3.4,20,1,0.01,60,0.1,food,diesel,seeds,1,0
agrModernCropping_seeds,Northeast,2020,fixed,15.15,1,3.03,1,0,1,3.74E+06,5,603.2088805,30,1,0.01,75,0.1,food,diesel,seeds,1,0
agrTraditionalCropping_plants,Northeast,2020,fixed,5.05,1,1.01,1,0,1,1.16E+04,0.001,3.4,20,1,0.01,60,0.1,food,diesel,plants,1,0
agrModernCropping_plants,Northeast,2020,fixed,15.15,1,3.03,1,0,1,1.48E+04,5,603.2088805,30,1,0.01,75,0.1,food,diesel,plants,1,0
livestock_meat,Northeast,2020,fixed,10.1,1,2.02,1,0,1,1.39E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,livestock,1,0
livestock_milk,Northeast,2020,fixed,10.1,1,2.02,1,0,1,3.92E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,Northeast,2020,fixed,10.1,1,2.02,1,0,1,5.50E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
agrTraditionalCropping_fruits,BajaCalif,2020,fixed,5.05,1,1.01,1,0,1,7.26E+02,0.001,3.4,20,1,0.01,60,0.1,food,diesel,fruits,1,0
agrModernCropping_fruits,BajaCalif,2020,fixed,15.15,1,3.03,1,0,1,4.48E+04,5,603.2088805,30,1,0.01,75,0.1,food,diesel,fruits,1,0
agrTraditionalCropping_vegt,BajaCalif,2020,fixed,5.05,1,1.01,1,0,1,1.51E+02,0.001,3.4,20,1,0.01,60,0.1,food,diesel,vegt,1,0
agrModernCropping_vegt,BajaCalif,2020,fixed,15.15,1,3.03,1,0,1,9.29E+03,5,603.2088805,30,1,0.01,75,0.1,food,diesel,vegt,1,0
agrTraditionalCropping_seeds,BajaCalif,2020,fixed,5.05,1,1.01,1,0,1,1.03E+01,0.001,3.4,20,1,0.01,60,0.1,food,diesel,seeds,1,0
agrModernCropping_seeds,BajaCalif,2020,fixed,15.15,1,3.03,1,0,1,6.33E+02,5,603.2088805,30,1,0.01,75,0.1,food,diesel,seeds,1,0
agrTraditionalCropping_plants,BajaCalif,2020,fixed,5.05,1,1.01,1,0,1,8.23E+01,0.001,3.4,20,1,0.01,60,0.1,food,diesel,plants,1,0
agrModernCropping_plants,BajaCalif,2020,fixed,15.15,1,3.03,1,0,1,1.06E+02,5,603.2088805,30,1,0.01,75,0.1,food,diesel,plants,1,0
livestock_meat,BajaCalif,2020,fixed,10.1,1,2.02,1,0,1,7.06E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,livestock,1,0
livestock_milk,BajaCalif,2020,fixed,10.1,1,2.02,1,0,1,5.24E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,BajaCalif,2020,fixed,10.1,1,2.02,1,0,1,1.16E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
agrTraditionalCropping_fruits,BajaCalifSouth,2020,fixed,5.05,1,1.01,1,0,1,7.39E+02,0.001,3.4,20,1,0.01,60,0.1,food,diesel,fruits,1,0
agrModernCropping_fruits,BajaCalifSouth,2020,fixed,15.15,1,3.03,1,0,1,4.56E+04,5,603.2088805,30,1,0.01,75,0.1,food,diesel,fruits,1,0
agrTraditionalCropping_vegt,BajaCalifSouth,2020,fixed,5.05,1,1.01,1,0,1,7.69E+01,0.001,3.4,20,1,0.01,60,0.1,food,diesel,vegt,1,0
agrModernCropping_vegt,BajaCalifSouth,2020,fixed,15.15,1,3.03,1,0,1,4.75E+03,5,603.2088805,30,1,0.01,75,0.1,food,diesel,vegt,1,0
agrTraditionalCropping_seeds,BajaCalifSouth,2020,fixed,5.05,1,1.01,1,0,1,1.77E+01,0.001,3.4,20,1,0.01,60,0.1,food,diesel,seeds,1,0
agrModernCropping_seeds,BajaCalifSouth,2020,fixed,15.15,1,3.03,1,0,1,1.09E+03,5,603.2088805,30,1,0.01,75,0.1,food,diesel,seeds,1,0
agrTraditionalCropping_plants,BajaCalifSouth,2020,fixed,5.05,1,1.01,1,0,1,8.95E+00,0.001,3.4,20,1,0.01,60,0.1,food,diesel,plants,1,0
agrModernCropping_plants,BajaCalifSouth,2020,fixed,15.15,1,3.03,1,0,1,1.15E+01,5,603.2088805,30,1,0.01,75,0.1,food,diesel,plants,1,0
livestock_meat,BajaCalifSouth,2020,fixed,10.1,1,2.02,1,0,1,5.06E+03,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,livestock,1,0
livestock_milk,BajaCalifSouth,2020,fixed,10.1,1,2.02,1,0,1,9.73E+03,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,BajaCalifSouth,2020,fixed,10.1,1,2.02,1,0,1,3.85E+02,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
agrTraditionalCropping_fruits,Peninsular,2020,fixed,5.05,1,1.01,1,0,1,7.09E+04,0.001,3.4,20,1,0.01,60,0.1,food,diesel,fruits,1,0
agrModernCropping_fruits,Peninsular,2020,fixed,15.15,1,3.03,1,0,1,4.38E+06,5,603.2088805,30,1,0.01,75,0.1,food,diesel,fruits,1,0
agrTraditionalCropping_vegt,Peninsular,2020,fixed,5.05,1,1.01,1,0,1,1.78E+04,0.001,3.4,20,1,0.01,60,0.1,food,diesel,vegt,1,0
agrModernCropping_vegt,Peninsular,2020,fixed,15.15,1,3.03,1,0,1,1.10E+06,5,603.2088805,30,1,0.01,75,0.1,food,diesel,vegt,1,0
agrTraditionalCropping_seeds,Peninsular,2020,fixed,5.05,1,1.01,1,0,1,5.78E+03,0.001,3.4,20,1,0.01,60,0.1,food,diesel,seeds,1,0
agrModernCropping_seeds,Peninsular,2020,fixed,15.15,1,3.03,1,0,1,3.57E+05,5,603.2088805,30,1,0.01,75,0.1,food,diesel,seeds,1,0
agrTraditionalCropping_plants,Peninsular,2020,fixed,5.05,1,1.01,1,0,1,1.41E+05,0.001,3.4,20,1,0.01,60,0.1,food,diesel,plants,1,0
agrModernCropping_plants,Peninsular,2020,fixed,15.15,1,3.03,1,0,1,1.81E+05,5,603.2088805,30,1,0.01,75,0.1,food,diesel,plants,1,0
livestock_meat,Peninsular,2020,fixed,10.1,1,2.02,1,0,1,2.64E+05,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,livestock,1,0
livestock_milk,Peninsular,2020,fixed,10.1,1,2.02,1,0,1,1.31E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,milk,1,0
livestock_other,Peninsular,2020,fixed,10.1,1,2.02,1,0,1,4.51E+04,0.1,430.9106396,25,1,0.01,90,0.1,food,diesel,other_agri,1,0
