timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,e_demand,0,2045,e_tec2,2035,all-year,all-week,night,4.43190000000
0,e_demand,1,2045,e_tec2,2040,all-year,all-week,night,5.01260000000
0,e_demand,1,2050,e_tec2,2040,all-year,all-week,night,5.01260000000
0,e_demand,2,2050,e_tec2,2045,all-year,all-week,night,4.98740000000
0,e_demand,3,2045,e_tec2,2035,all-year,all-week,night,1.03200000000
0,e_demand,4,2045,e_tec2,2040,all-year,all-week,night,0.62080000000
0,e_demand,4,2050,e_tec2,2040,all-year,all-week,night,0.62080000000
0,e_demand,5,2050,e_tec2,2045,all-year,all-week,night,1.12920000000
0,e_demand,6,2045,e_tec2,2035,all-year,all-week,night,8.69690000000
0,e_demand,7,2045,e_tec2,2040,all-year,all-week,night,20.81690000000
0,e_demand,7,2050,e_tec2,2040,all-year,all-week,night,20.81690000000
0,e_demand,8,2050,e_tec2,2045,all-year,all-week,night,10.43310000000
0,e_demand,9,2045,e_tec2,2035,all-year,all-week,night,27.22370000000
0,e_demand,10,2045,e_tec2,2040,all-year,all-week,night,31.33190000000
0,e_demand,10,2050,e_tec2,2040,all-year,all-week,night,31.33190000000
0,e_demand,11,2050,e_tec2,2045,all-year,all-week,night,30.66810000000
0,e_demand,12,2045,e_tec2,2035,all-year,all-week,night,8.50030000000
0,e_demand,13,2045,e_tec2,2040,all-year,all-week,night,6.84700000000
0,e_demand,13,2050,e_tec2,2040,all-year,all-week,night,6.84700000000
0,e_demand,14,2050,e_tec2,2045,all-year,all-week,night,9.40300000000
0,e_demand,15,2045,e_tec2,2035,all-year,all-week,night,27.13900000000
0,e_demand,16,2045,e_tec2,2040,all-year,all-week,night,44.16650000000
0,e_demand,16,2050,e_tec2,2040,all-year,all-week,night,44.16650000000
0,e_demand,17,2050,e_tec2,2045,all-year,all-week,night,31.33350000000
0,e_demand,18,2045,e_tec2,2035,all-year,all-week,night,10.78720000000
0,e_demand,19,2045,e_tec2,2040,all-year,all-week,night,7.39330000000
0,e_demand,19,2050,e_tec2,2040,all-year,all-week,night,7.39330000000
0,e_demand,20,2050,e_tec2,2045,all-year,all-week,night,11.85670000000
0,e_demand,21,2045,e_tec2,2035,all-year,all-week,night,1.51830000000
0,e_demand,22,2045,e_tec2,2040,all-year,all-week,night,1.31510000000
0,e_demand,22,2050,e_tec2,2040,all-year,all-week,night,1.31510000000
0,e_demand,23,2050,e_tec2,2045,all-year,all-week,night,1.68490000000
0,e_demand,24,2045,e_tec2,2035,all-year,all-week,night,17.79270000000
