timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,e_demand,0,2040,e_tec2,2030,all-year,all-week,night,100.00000000000
0,e_demand,1,2040,e_tec2,2035,all-year,all-week,night,70.00000000000
0,e_demand,1,2045,e_tec2,2035,all-year,all-week,night,70.00000000000
0,e_demand,2,2045,e_tec2,2040,all-year,all-week,night,110.00000000000
0,e_demand,3,2040,e_tec2,2030,all-year,all-week,night,33.33330000000
0,e_demand,4,2040,e_tec2,2035,all-year,all-week,night,28.00000000000
0,e_demand,4,2045,e_tec2,2035,all-year,all-week,night,28.00000000000
0,e_demand,5,2045,e_tec2,2040,all-year,all-week,night,36.66670000000
1,e_demand,0,2040,e_tec2,2030,all-year,all-week,morning,66.66670000000
1,e_demand,1,2040,e_tec2,2035,all-year,all-week,morning,46.66670000000
1,e_demand,1,2045,e_tec2,2035,all-year,all-week,morning,46.66670000000
1,e_demand,2,2045,e_tec2,2040,all-year,all-week,morning,73.33330000000
1,e_demand,3,2040,e_tec2,2030,all-year,all-week,morning,66.66670000000
1,e_demand,4,2040,e_tec2,2035,all-year,all-week,morning,56.00000000000
1,e_demand,4,2045,e_tec2,2035,all-year,all-week,morning,56.00000000000
1,e_demand,5,2045,e_tec2,2040,all-year,all-week,morning,73.33330000000
2,e_demand,0,2040,e_tec2,2030,all-year,all-week,afternoon,166.66670000000
2,e_demand,1,2040,e_tec2,2035,all-year,all-week,afternoon,116.66670000000
2,e_demand,1,2045,e_tec2,2035,all-year,all-week,afternoon,116.66670000000
2,e_demand,2,2045,e_tec2,2040,all-year,all-week,afternoon,183.33330000000
2,e_demand,3,2040,e_tec2,2030,all-year,all-week,afternoon,166.66670000000
2,e_demand,4,2040,e_tec2,2035,all-year,all-week,afternoon,140.00000000000
2,e_demand,4,2045,e_tec2,2035,all-year,all-week,afternoon,140.00000000000
2,e_demand,5,2045,e_tec2,2040,all-year,all-week,afternoon,183.33330000000
3,e_demand,0,2040,e_tec2,2030,all-year,all-week,early-peak,33.33330000000
3,e_demand,1,2040,e_tec2,2035,all-year,all-week,early-peak,23.33330000000
3,e_demand,1,2045,e_tec2,2035,all-year,all-week,early-peak,23.33330000000
3,e_demand,2,2045,e_tec2,2040,all-year,all-week,early-peak,36.66670000000
3,e_demand,3,2040,e_tec2,2030,all-year,all-week,early-peak,33.33330000000
3,e_demand,4,2040,e_tec2,2035,all-year,all-week,early-peak,28.00000000000
3,e_demand,4,2045,e_tec2,2035,all-year,all-week,early-peak,28.00000000000
3,e_demand,5,2045,e_tec2,2040,all-year,all-week,early-peak,36.66670000000
4,e_demand,0,2040,e_tec2,2030,all-year,all-week,late-peak,16.66670000000
4,e_demand,1,2040,e_tec2,2035,all-year,all-week,late-peak,11.66670000000
4,e_demand,1,2045,e_tec2,2035,all-year,all-week,late-peak,11.66670000000
4,e_demand,2,2045,e_tec2,2040,all-year,all-week,late-peak,18.33330000000
4,e_demand,3,2040,e_tec2,2030,all-year,all-week,late-peak,16.66670000000
4,e_demand,4,2040,e_tec2,2035,all-year,all-week,late-peak,14.00000000000
4,e_demand,4,2045,e_tec2,2035,all-year,all-week,late-peak,14.00000000000
4,e_demand,5,2045,e_tec2,2040,all-year,all-week,late-peak,18.33330000000
5,e_demand,0,2040,e_tec2,2030,all-year,all-week,evening,16.66670000000
5,e_demand,1,2040,e_tec2,2035,all-year,all-week,evening,11.66670000000
5,e_demand,1,2045,e_tec2,2035,all-year,all-week,evening,11.66670000000
5,e_demand,2,2045,e_tec2,2040,all-year,all-week,evening,18.33330000000
5,e_demand,3,2040,e_tec2,2030,all-year,all-week,evening,16.66670000000
5,e_demand,4,2040,e_tec2,2035,all-year,all-week,evening,14.00000000000
5,e_demand,4,2045,e_tec2,2035,all-year,all-week,evening,14.00000000000
5,e_demand,5,2045,e_tec2,2040,all-year,all-week,evening,18.33330000000
