ProcessName,RegionName,Unit,2020,2025,2030,2035,2040,2045,2050
procIron_Biogas_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_ForRes,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_ForRes_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_Hardcoal,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_Hardcoal_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_HFO,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_HFO_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_LPG,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_LPG_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procIron_NG,Northeast,PJ/y,214.84,161.13,107.42,53.71,0,0,0
procIron_NG_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_Biogas,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_Biogas_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_ForRes,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_ForRes_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_Hardcoal,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_Hardcoal_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_HFO,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_HFO_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_LPG,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_LPG_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procNonmetminDry_NG,Northeast,PJ/y,159.71,119.7825,79.855,39.9275,0,0,0
procNonmetminDry_NG_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_Biogas,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_Biogas_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_ForRes,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_ForRes_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_Hardcoal,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_Hardcoal_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_HFO,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_HFO_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_LPG,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_LPG_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppChem_NG,Northeast,PJ/y,49.21,36.9075,24.605,12.3025,0,0,0
procPulppChem_NG_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_Biogas,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_Biogas_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_ForRes,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_ForRes_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_Hardcoal,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_Hardcoal_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_HFO,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_HFO_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_LPG,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_LPG_CCS,Northeast,PJ/y,0,0,0,0,0,0,0
procPulppMech_NG,Northeast,PJ/y,0,0,0,0,0,0,0
