timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,fruits,18,2030,agr_tec2,2020,all-year,all-week,night,2.59260000000
0,fruits,18,2035,agr_tec2,2020,all-year,all-week,night,0.77480000000
0,fruits,19,2035,agr_tec2,2030,all-year,all-week,night,2.77780000000
0,fruits,20,2030,agr_tec2,2020,all-year,all-week,night,0.39790000000
0,fruits,20,2035,agr_tec2,2020,all-year,all-week,night,0.19900000000
0,fruits,21,2030,agr_tec2,2025,all-year,all-week,night,0.45370000000
0,fruits,21,2035,agr_tec2,2025,all-year,all-week,night,0.48610000000
0,fruits,22,2030,agr_tec2,2020,all-year,all-week,night,8.10190000000
0,fruits,22,2035,agr_tec2,2020,all-year,all-week,night,1.21910000000
0,fruits,23,2035,agr_tec2,2030,all-year,all-week,night,8.68060000000
0,fruits,24,2030,agr_tec2,2020,all-year,all-week,night,16.07410000000
0,fruits,24,2035,agr_tec2,2020,all-year,all-week,night,4.74480000000
0,fruits,25,2035,agr_tec2,2030,all-year,all-week,night,17.22220000000
0,fruits,26,2030,agr_tec2,2020,all-year,all-week,night,3.12420000000
0,fruits,26,2035,agr_tec2,2020,all-year,all-week,night,1.56210000000
0,fruits,27,2030,agr_tec2,2025,all-year,all-week,night,4.21300000000
0,fruits,27,2035,agr_tec2,2025,all-year,all-week,night,4.51390000000
0,fruits,28,2030,agr_tec2,2020,all-year,all-week,night,19.57410000000
0,fruits,28,2035,agr_tec2,2020,all-year,all-week,night,4.37500000000
0,fruits,29,2035,agr_tec2,2030,all-year,all-week,night,20.97220000000
0,fruits,30,2030,agr_tec2,2020,all-year,all-week,night,4.03590000000
0,fruits,30,2035,agr_tec2,2020,all-year,all-week,night,2.01790000000
0,fruits,31,2030,agr_tec2,2025,all-year,all-week,night,4.99070000000
0,fruits,31,2035,agr_tec2,2025,all-year,all-week,night,5.34720000000
0,fruits,32,2030,agr_tec2,2020,all-year,all-week,night,0.77780000000
0,fruits,32,2035,agr_tec2,2020,all-year,all-week,night,0.63080000000
0,fruits,33,2035,agr_tec2,2030,all-year,all-week,night,0.83330000000
0,fruits,34,2030,agr_tec2,2020,all-year,all-week,night,8.28230000000
0,fruits,34,2035,agr_tec2,2020,all-year,all-week,night,4.14120000000
0,fruits,35,2030,agr_tec2,2025,all-year,all-week,night,8.29630000000
0,fruits,35,2035,agr_tec2,2025,all-year,all-week,night,8.88890000000
0,livestock,0,2030,agr_tec,2020,all-year,all-week,night,0.05190000000
0,livestock,0,2035,agr_tec,2020,all-year,all-week,night,0.05560000000
0,livestock,1,2035,agr_tec,2030,all-year,all-week,night,0.05560000000
0,livestock,2,2030,agr_tec,2020,all-year,all-week,night,0.00910000000
0,livestock,2,2035,agr_tec,2020,all-year,all-week,night,0.00970000000
0,livestock,3,2030,agr_tec,2025,all-year,all-week,night,0.00910000000
0,livestock,3,2035,agr_tec,2025,all-year,all-week,night,0.00970000000
0,livestock,4,2030,agr_tec,2020,all-year,all-week,night,0.16200000000
0,livestock,4,2035,agr_tec,2020,all-year,all-week,night,0.17360000000
0,livestock,5,2035,agr_tec,2030,all-year,all-week,night,0.17360000000
0,livestock,6,2030,agr_tec,2020,all-year,all-week,night,0.32150000000
0,livestock,6,2035,agr_tec,2020,all-year,all-week,night,0.34440000000
0,livestock,7,2035,agr_tec,2030,all-year,all-week,night,0.34440000000
0,livestock,8,2030,agr_tec,2020,all-year,all-week,night,0.08430000000
0,livestock,8,2035,agr_tec,2020,all-year,all-week,night,0.09030000000
0,livestock,9,2030,agr_tec,2025,all-year,all-week,night,0.08430000000
0,livestock,9,2035,agr_tec,2025,all-year,all-week,night,0.09030000000
0,livestock,10,2030,agr_tec,2020,all-year,all-week,night,0.39150000000
0,livestock,10,2035,agr_tec,2020,all-year,all-week,night,0.41940000000
0,livestock,11,2035,agr_tec,2030,all-year,all-week,night,0.41940000000
0,livestock,12,2030,agr_tec,2020,all-year,all-week,night,0.09980000000
0,livestock,12,2035,agr_tec,2020,all-year,all-week,night,0.10690000000
0,livestock,13,2030,agr_tec,2025,all-year,all-week,night,0.09980000000
0,livestock,13,2035,agr_tec,2025,all-year,all-week,night,0.10690000000
0,livestock,14,2030,agr_tec,2020,all-year,all-week,night,0.01560000000
0,livestock,14,2035,agr_tec,2020,all-year,all-week,night,0.01670000000
0,livestock,15,2035,agr_tec,2030,all-year,all-week,night,0.01670000000
0,livestock,16,2030,agr_tec,2020,all-year,all-week,night,0.16590000000
0,livestock,16,2035,agr_tec,2020,all-year,all-week,night,0.17780000000
0,livestock,17,2030,agr_tec,2025,all-year,all-week,night,0.16590000000
0,livestock,17,2035,agr_tec,2025,all-year,all-week,night,0.17780000000
1,fruits,18,2030,agr_tec2,2020,all-year,all-week,morning,2.59260000000
1,fruits,18,2035,agr_tec2,2020,all-year,all-week,morning,0.77480000000
1,fruits,19,2035,agr_tec2,2030,all-year,all-week,morning,2.77780000000
1,fruits,20,2030,agr_tec2,2020,all-year,all-week,morning,0.39790000000
1,fruits,20,2035,agr_tec2,2020,all-year,all-week,morning,0.19900000000
1,fruits,21,2030,agr_tec2,2025,all-year,all-week,morning,0.45370000000
1,fruits,21,2035,agr_tec2,2025,all-year,all-week,morning,0.48610000000
1,fruits,22,2030,agr_tec2,2020,all-year,all-week,morning,8.10190000000
1,fruits,22,2035,agr_tec2,2020,all-year,all-week,morning,1.21910000000
1,fruits,23,2035,agr_tec2,2030,all-year,all-week,morning,8.68060000000
1,fruits,24,2030,agr_tec2,2020,all-year,all-week,morning,16.07410000000
1,fruits,24,2035,agr_tec2,2020,all-year,all-week,morning,4.74480000000
1,fruits,25,2035,agr_tec2,2030,all-year,all-week,morning,17.22220000000
1,fruits,26,2030,agr_tec2,2020,all-year,all-week,morning,3.12420000000
1,fruits,26,2035,agr_tec2,2020,all-year,all-week,morning,1.56210000000
1,fruits,27,2030,agr_tec2,2025,all-year,all-week,morning,4.21300000000
1,fruits,27,2035,agr_tec2,2025,all-year,all-week,morning,4.51390000000
1,fruits,28,2030,agr_tec2,2020,all-year,all-week,morning,19.57410000000
1,fruits,28,2035,agr_tec2,2020,all-year,all-week,morning,4.37500000000
1,fruits,29,2035,agr_tec2,2030,all-year,all-week,morning,20.97220000000
1,fruits,30,2030,agr_tec2,2020,all-year,all-week,morning,4.03590000000
1,fruits,30,2035,agr_tec2,2020,all-year,all-week,morning,2.01790000000
1,fruits,31,2030,agr_tec2,2025,all-year,all-week,morning,4.99070000000
1,fruits,31,2035,agr_tec2,2025,all-year,all-week,morning,5.34720000000
1,fruits,32,2030,agr_tec2,2020,all-year,all-week,morning,0.77780000000
1,fruits,32,2035,agr_tec2,2020,all-year,all-week,morning,0.63080000000
1,fruits,33,2035,agr_tec2,2030,all-year,all-week,morning,0.83330000000
1,fruits,34,2030,agr_tec2,2020,all-year,all-week,morning,8.28230000000
1,fruits,34,2035,agr_tec2,2020,all-year,all-week,morning,4.14120000000
1,fruits,35,2030,agr_tec2,2025,all-year,all-week,morning,8.29630000000
1,fruits,35,2035,agr_tec2,2025,all-year,all-week,morning,8.88890000000
1,livestock,0,2030,agr_tec,2020,all-year,all-week,morning,0.05190000000
1,livestock,0,2035,agr_tec,2020,all-year,all-week,morning,0.05560000000
1,livestock,1,2035,agr_tec,2030,all-year,all-week,morning,0.05560000000
1,livestock,2,2030,agr_tec,2020,all-year,all-week,morning,0.00910000000
1,livestock,2,2035,agr_tec,2020,all-year,all-week,morning,0.00970000000
1,livestock,3,2030,agr_tec,2025,all-year,all-week,morning,0.00910000000
1,livestock,3,2035,agr_tec,2025,all-year,all-week,morning,0.00970000000
1,livestock,4,2030,agr_tec,2020,all-year,all-week,morning,0.16200000000
1,livestock,4,2035,agr_tec,2020,all-year,all-week,morning,0.17360000000
1,livestock,5,2035,agr_tec,2030,all-year,all-week,morning,0.17360000000
1,livestock,6,2030,agr_tec,2020,all-year,all-week,morning,0.32150000000
1,livestock,6,2035,agr_tec,2020,all-year,all-week,morning,0.34440000000
1,livestock,7,2035,agr_tec,2030,all-year,all-week,morning,0.34440000000
1,livestock,8,2030,agr_tec,2020,all-year,all-week,morning,0.08430000000
1,livestock,8,2035,agr_tec,2020,all-year,all-week,morning,0.09030000000
1,livestock,9,2030,agr_tec,2025,all-year,all-week,morning,0.08430000000
1,livestock,9,2035,agr_tec,2025,all-year,all-week,morning,0.09030000000
1,livestock,10,2030,agr_tec,2020,all-year,all-week,morning,0.39150000000
1,livestock,10,2035,agr_tec,2020,all-year,all-week,morning,0.41940000000
1,livestock,11,2035,agr_tec,2030,all-year,all-week,morning,0.41940000000
1,livestock,12,2030,agr_tec,2020,all-year,all-week,morning,0.09980000000
1,livestock,12,2035,agr_tec,2020,all-year,all-week,morning,0.10690000000
1,livestock,13,2030,agr_tec,2025,all-year,all-week,morning,0.09980000000
1,livestock,13,2035,agr_tec,2025,all-year,all-week,morning,0.10690000000
1,livestock,14,2030,agr_tec,2020,all-year,all-week,morning,0.01560000000
1,livestock,14,2035,agr_tec,2020,all-year,all-week,morning,0.01670000000
1,livestock,15,2035,agr_tec,2030,all-year,all-week,morning,0.01670000000
1,livestock,16,2030,agr_tec,2020,all-year,all-week,morning,0.16590000000
1,livestock,16,2035,agr_tec,2020,all-year,all-week,morning,0.17780000000
1,livestock,17,2030,agr_tec,2025,all-year,all-week,morning,0.16590000000
1,livestock,17,2035,agr_tec,2025,all-year,all-week,morning,0.17780000000
2,fruits,18,2030,agr_tec2,2020,all-year,all-week,afternoon,2.59260000000
2,fruits,18,2035,agr_tec2,2020,all-year,all-week,afternoon,0.77480000000
2,fruits,19,2035,agr_tec2,2030,all-year,all-week,afternoon,2.77780000000
2,fruits,20,2030,agr_tec2,2020,all-year,all-week,afternoon,0.39790000000
2,fruits,20,2035,agr_tec2,2020,all-year,all-week,afternoon,0.19900000000
2,fruits,21,2030,agr_tec2,2025,all-year,all-week,afternoon,0.45370000000
2,fruits,21,2035,agr_tec2,2025,all-year,all-week,afternoon,0.48610000000
2,fruits,22,2030,agr_tec2,2020,all-year,all-week,afternoon,8.10190000000
2,fruits,22,2035,agr_tec2,2020,all-year,all-week,afternoon,1.21910000000
2,fruits,23,2035,agr_tec2,2030,all-year,all-week,afternoon,8.68060000000
2,fruits,24,2030,agr_tec2,2020,all-year,all-week,afternoon,16.07410000000
2,fruits,24,2035,agr_tec2,2020,all-year,all-week,afternoon,4.74480000000
2,fruits,25,2035,agr_tec2,2030,all-year,all-week,afternoon,17.22220000000
2,fruits,26,2030,agr_tec2,2020,all-year,all-week,afternoon,3.12420000000
2,fruits,26,2035,agr_tec2,2020,all-year,all-week,afternoon,1.56210000000
2,fruits,27,2030,agr_tec2,2025,all-year,all-week,afternoon,4.21300000000
2,fruits,27,2035,agr_tec2,2025,all-year,all-week,afternoon,4.51390000000
2,fruits,28,2030,agr_tec2,2020,all-year,all-week,afternoon,19.57410000000
2,fruits,28,2035,agr_tec2,2020,all-year,all-week,afternoon,4.37500000000
2,fruits,29,2035,agr_tec2,2030,all-year,all-week,afternoon,20.97220000000
2,fruits,30,2030,agr_tec2,2020,all-year,all-week,afternoon,4.03590000000
2,fruits,30,2035,agr_tec2,2020,all-year,all-week,afternoon,2.01790000000
2,fruits,31,2030,agr_tec2,2025,all-year,all-week,afternoon,4.99070000000
2,fruits,31,2035,agr_tec2,2025,all-year,all-week,afternoon,5.34720000000
2,fruits,32,2030,agr_tec2,2020,all-year,all-week,afternoon,0.77780000000
2,fruits,32,2035,agr_tec2,2020,all-year,all-week,afternoon,0.63080000000
2,fruits,33,2035,agr_tec2,2030,all-year,all-week,afternoon,0.83330000000
2,fruits,34,2030,agr_tec2,2020,all-year,all-week,afternoon,8.28230000000
2,fruits,34,2035,agr_tec2,2020,all-year,all-week,afternoon,4.14120000000
2,fruits,35,2030,agr_tec2,2025,all-year,all-week,afternoon,8.29630000000
2,fruits,35,2035,agr_tec2,2025,all-year,all-week,afternoon,8.88890000000
2,livestock,0,2030,agr_tec,2020,all-year,all-week,afternoon,0.05190000000
2,livestock,0,2035,agr_tec,2020,all-year,all-week,afternoon,0.05560000000
2,livestock,1,2035,agr_tec,2030,all-year,all-week,afternoon,0.05560000000
2,livestock,2,2030,agr_tec,2020,all-year,all-week,afternoon,0.00910000000
2,livestock,2,2035,agr_tec,2020,all-year,all-week,afternoon,0.00970000000
2,livestock,3,2030,agr_tec,2025,all-year,all-week,afternoon,0.00910000000
2,livestock,3,2035,agr_tec,2025,all-year,all-week,afternoon,0.00970000000
2,livestock,4,2030,agr_tec,2020,all-year,all-week,afternoon,0.16200000000
2,livestock,4,2035,agr_tec,2020,all-year,all-week,afternoon,0.17360000000
2,livestock,5,2035,agr_tec,2030,all-year,all-week,afternoon,0.17360000000
2,livestock,6,2030,agr_tec,2020,all-year,all-week,afternoon,0.32150000000
2,livestock,6,2035,agr_tec,2020,all-year,all-week,afternoon,0.34440000000
2,livestock,7,2035,agr_tec,2030,all-year,all-week,afternoon,0.34440000000
2,livestock,8,2030,agr_tec,2020,all-year,all-week,afternoon,0.08430000000
2,livestock,8,2035,agr_tec,2020,all-year,all-week,afternoon,0.09030000000
