year,dst_region,asset,region,technology,installed,capacity
2045,Central,23,Central,HYD_LS,2020,18.85220000000
2045,Central,24,Central,OC_GAS,2020,0.06940000000
2045,Central,28,Central,PV_SSG,2020,3.90230000000
2045,Central,98,Western,CC_GAS,2025,1000.00000000000
2045,Eastern,6,BajaCalif,ON_WIND,2025,1497.96000000000
2045,Eastern,15,BajaCalifSouth,ON_WIND,2025,742.92200000000
2045,Eastern,21,Central,CC_GAS,2025,885.01370000000
2045,Eastern,31,Eastern,CC_GAS,2020,50.46830000000
2045,Eastern,37,Eastern,CSP,2020,154.93640000000
2045,Eastern,41,Eastern,HYD_LS,2020,17.45640000000
2045,Eastern,42,Eastern,NUCL,2020,103.05960000000
2045,Eastern,45,Eastern,ON_WIND,2020,14.23850000000
2045,Eastern,47,Eastern,PV_GND,2020,27.80210000000
2045,Eastern,48,Eastern,PV_SSG,2020,3.50840000000
2045,Western,21,Central,CC_GAS,2025,984.83910000000
2045,Western,32,Eastern,CC_GAS,2025,1000.00000000000
2045,Western,97,Western,CC_GAS,2020,76.31780000000
2045,Western,104,Western,GEOTH,2020,3.27970000000
2045,Western,105,Western,HYD_LS,2020,101.57300000000
2045,Western,110,Western,PV_GND,2020,4.24600000000
2045,Western,111,Western,PV_SSG,2020,19.34100000000
2045,Northwest,74,Northwest,CC_GAS,2020,204.83890000000
2045,Northwest,78,Northwest,HYD_LS,2020,26.61640000000
2045,Northwest,83,Northwest,PV_GND,2020,22.00710000000
2045,Northwest,84,Northwest,PV_SSG,2020,4.45040000000
2045,North,3,BajaCalif,OC_GAS,2025,199.31610000000
2045,North,50,North,CC_GAS,2020,61.17290000000
2045,North,51,North,COAL,2020,4.09970000000
2045,North,54,North,C_H2,2025,1000.00000000000
2045,North,55,North,FC_H2,2020,584.92040000000
2045,North,56,North,FC_H2,2025,552.98570000000
2045,North,57,North,HYD_LS,2020,1.24440000000
2045,North,58,North,HYD_SS,2020,706.40640000000
2045,North,59,North,HYD_SS,2025,706.40640000000
2045,North,62,North,PV_GND,2020,5.83420000000
2045,North,63,North,PV_SSG,2020,4.77000000000
2045,North,68,Northeast,HYD_SS,2025,556.90430000000
2045,North,76,Northwest,CSP,2025,920.85120000000
2045,North,79,Northwest,HYD_SS,2025,556.95790000000
2045,North,98,Western,CC_GAS,2025,1000.00000000000
2045,North,101,Western,CSP,2025,21.59400000000
2045,North,106,Western,HYD_SS,2025,706.40640000000
2045,Northeast,65,Northeast,CC_GAS,2020,275.96210000000
2045,Northeast,69,Northeast,OC_GAS,2020,48.43930000000
2045,Northeast,71,Northeast,ON_WIND,2020,6.03600000000
2045,Northeast,72,Northeast,PV_GND,2020,5.22610000000
2045,Northeast,73,Northeast,PV_SSG,2020,7.73890000000
2045,BajaCalif,0,BajaCalif,CC_GAS,2020,42.23990000000
2045,BajaCalif,2,BajaCalif,OC_GAS,2020,4.46550000000
2045,BajaCalif,8,BajaCalif,PV_SSG,2020,1.65170000000
2045,BajaCalifSouth,17,BajaCalifSouth,PV_SSG,2020,0.00030000000
2045,Peninsular,46,Eastern,ON_WIND,2025,1000.00000000000
2045,Peninsular,86,Peninsular,CC_GAS,2020,1.94890000000
2045,Peninsular,90,Peninsular,ON_WIND,2020,873.06570000000
2045,Peninsular,91,Peninsular,ON_WIND,2025,877.12820000000
2045,Peninsular,93,Peninsular,PV_GND,2025,972.88900000000
2045,Peninsular,94,Peninsular,PV_SSG,2020,3.20250000000
2049,Central,12,BajaCalifSouth,OC_GAS,2025,709.24460000000
2049,Central,20,Central,CC_GAS,2020,44.01740000000
2049,Central,23,Central,HYD_LS,2020,4.11860000000
2049,Central,24,Central,OC_GAS,2020,0.01390000000
2049,Central,28,Central,PV_SSG,2020,0.78050000000
2049,Central,98,Western,CC_GAS,2025,1000.00000000000
2049,Eastern,6,BajaCalif,ON_WIND,2025,1497.96000000000
2049,Eastern,15,BajaCalifSouth,ON_WIND,2025,742.92200000000
2049,Eastern,21,Central,CC_GAS,2025,885.01370000000
2049,Eastern,31,Eastern,CC_GAS,2020,10.09370000000
2049,Eastern,37,Eastern,CSP,2020,154.93640000000
2049,Eastern,41,Eastern,HYD_LS,2020,17.39290000000
2049,Eastern,42,Eastern,NUCL,2020,103.05960000000
2049,Eastern,45,Eastern,ON_WIND,2020,2.84770000000
2049,Eastern,47,Eastern,PV_GND,2020,5.56040000000
2049,Eastern,48,Eastern,PV_SSG,2020,0.70170000000
2049,Western,21,Central,CC_GAS,2025,984.83910000000
2049,Western,32,Eastern,CC_GAS,2025,1000.00000000000
2049,Western,97,Western,CC_GAS,2020,59.38870000000
2049,Western,104,Western,GEOTH,2020,0.65590000000
2049,Western,105,Western,HYD_LS,2020,101.57300000000
2049,Western,110,Western,PV_GND,2020,0.84920000000
2049,Western,111,Western,PV_SSG,2020,3.86820000000
2049,Northwest,74,Northwest,CC_GAS,2020,45.35760000000
2049,Northwest,78,Northwest,HYD_LS,2020,5.32330000000
2049,Northwest,83,Northwest,PV_GND,2020,4.40140000000
2049,Northwest,84,Northwest,PV_SSG,2020,0.89010000000
2049,North,3,BajaCalif,OC_GAS,2025,199.31610000000
2049,North,50,North,CC_GAS,2020,61.17290000000
2049,North,51,North,COAL,2020,0.81990000000
2049,North,54,North,C_H2,2025,1000.00000000000
2049,North,55,North,FC_H2,2020,584.92040000000
2049,North,56,North,FC_H2,2025,552.98570000000
2049,North,57,North,HYD_LS,2020,1.24440000000
2049,North,58,North,HYD_SS,2020,706.40640000000
2049,North,59,North,HYD_SS,2025,706.40640000000
2049,North,62,North,PV_GND,2020,1.16680000000
2049,North,63,North,PV_SSG,2020,0.95400000000
2049,North,68,Northeast,HYD_SS,2025,556.90430000000
2049,North,76,Northwest,CSP,2025,920.85120000000
2049,North,79,Northwest,HYD_SS,2025,556.95790000000
2049,North,98,Western,CC_GAS,2025,1000.00000000000
2049,North,101,Western,CSP,2025,21.59400000000
2049,North,106,Western,HYD_SS,2025,706.40640000000
2049,Northeast,65,Northeast,CC_GAS,2020,55.19240000000
2049,Northeast,69,Northeast,OC_GAS,2020,9.68790000000
2049,Northeast,71,Northeast,ON_WIND,2020,1.20720000000
2049,Northeast,72,Northeast,PV_GND,2020,1.04520000000
2049,Northeast,73,Northeast,PV_SSG,2020,1.54780000000
2049,BajaCalif,0,BajaCalif,CC_GAS,2020,8.44800000000
2049,BajaCalif,2,BajaCalif,OC_GAS,2020,0.89310000000
2049,BajaCalif,8,BajaCalif,PV_SSG,2020,0.33030000000
2049,BajaCalifSouth,17,BajaCalifSouth,PV_SSG,2020,0.00010000000
2049,Peninsular,46,Eastern,ON_WIND,2025,1000.00000000000
