timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,cars,46,2030,cars_battery,2025,all-year,all-week,night,0.00220000000
0,cars,46,2035,cars_battery,2025,all-year,all-week,night,0.00240000000
0,cars,48,2035,cars_battery,2030,all-year,all-week,night,0.00050000000
0,cars,49,2030,cars_battery,2020,all-year,all-week,night,0.04180000000
0,cars,49,2035,cars_battery,2020,all-year,all-week,night,0.04670000000
0,cars,50,2030,cars_battery,2020,all-year,all-week,night,0.00010000000
0,cars,50,2035,cars_battery,2020,all-year,all-week,night,0.00010000000
0,cars,51,2035,cars_battery,2030,all-year,all-week,night,0.00520000000
0,cars,53,2030,cars_battery,2020,all-year,all-week,night,0.00010000000
0,cars,54,2030,cars_battery,2025,all-year,all-week,night,0.00480000000
0,cars,54,2035,cars_battery,2025,all-year,all-week,night,0.00530000000
0,cars,56,2030,cars_battery,2025,all-year,all-week,night,0.00250000000
0,cars,56,2035,cars_battery,2025,all-year,all-week,night,0.00280000000
0,cars,58,2030,cars_battery,2025,all-year,all-week,night,0.00160000000
0,cars,58,2035,cars_battery,2025,all-year,all-week,night,0.00180000000
0,cars,59,2030,cars_battery,2020,all-year,all-week,night,0.00020000000
0,cars,59,2035,cars_battery,2020,all-year,all-week,night,0.00010000000
0,cars,60,2030,cars_battery,2025,all-year,all-week,night,0.00860000000
0,cars,60,2035,cars_battery,2025,all-year,all-week,night,0.00960000000
0,cars,61,2030,cars_cng,2025,all-year,all-week,night,0.00220000000
0,cars,61,2035,cars_cng,2025,all-year,all-week,night,0.00240000000
0,cars,62,2035,cars_cng,2030,all-year,all-week,night,0.00050000000
0,cars,63,2030,cars_cng,2020,all-year,all-week,night,0.04180000000
0,cars,63,2035,cars_cng,2020,all-year,all-week,night,0.04670000000
0,cars,64,2035,cars_cng,2030,all-year,all-week,night,0.00520000000
0,cars,65,2030,cars_cng,2025,all-year,all-week,night,0.00480000000
0,cars,65,2035,cars_cng,2025,all-year,all-week,night,0.00530000000
0,cars,66,2030,cars_cng,2025,all-year,all-week,night,0.00250000000
0,cars,66,2035,cars_cng,2025,all-year,all-week,night,0.00280000000
0,cars,67,2030,cars_cng,2025,all-year,all-week,night,0.00160000000
0,cars,67,2035,cars_cng,2025,all-year,all-week,night,0.00180000000
0,cars,68,2030,cars_cng,2025,all-year,all-week,night,0.00860000000
0,cars,68,2035,cars_cng,2025,all-year,all-week,night,0.00960000000
0,cars,69,2030,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,69,2035,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,70,2030,cars_diesel,2025,all-year,all-week,night,0.00220000000
0,cars,70,2035,cars_diesel,2025,all-year,all-week,night,0.00240000000
0,cars,72,2035,cars_diesel,2030,all-year,all-week,night,0.00050000000
0,cars,73,2030,cars_diesel,2020,all-year,all-week,night,0.04180000000
0,cars,73,2035,cars_diesel,2020,all-year,all-week,night,0.04670000000
0,cars,74,2030,cars_diesel,2020,all-year,all-week,night,0.00030000000
0,cars,74,2035,cars_diesel,2020,all-year,all-week,night,0.00020000000
0,cars,75,2035,cars_diesel,2030,all-year,all-week,night,0.00520000000
0,cars,76,2030,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,76,2035,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,77,2030,cars_diesel,2020,all-year,all-week,night,0.00020000000
0,cars,77,2035,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,78,2030,cars_diesel,2025,all-year,all-week,night,0.00480000000
0,cars,78,2035,cars_diesel,2025,all-year,all-week,night,0.00530000000
0,cars,79,2030,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,79,2035,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,80,2030,cars_diesel,2025,all-year,all-week,night,0.00250000000
0,cars,80,2035,cars_diesel,2025,all-year,all-week,night,0.00280000000
0,cars,81,2030,cars_diesel,2020,all-year,all-week,night,0.00010000000
0,cars,82,2030,cars_diesel,2025,all-year,all-week,night,0.00160000000
0,cars,82,2035,cars_diesel,2025,all-year,all-week,night,0.00180000000
0,cars,83,2030,cars_diesel,2020,all-year,all-week,night,0.00050000000
0,cars,83,2035,cars_diesel,2020,all-year,all-week,night,0.00030000000
0,cars,84,2030,cars_diesel,2025,all-year,all-week,night,0.00860000000
0,cars,84,2035,cars_diesel,2025,all-year,all-week,night,0.00960000000
0,cars,85,2030,cars_flexiblefuel,2025,all-year,all-week,night,0.00220000000
0,cars,85,2035,cars_flexiblefuel,2025,all-year,all-week,night,0.00240000000
0,cars,86,2035,cars_flexiblefuel,2030,all-year,all-week,night,0.00050000000
0,cars,87,2030,cars_flexiblefuel,2020,all-year,all-week,night,0.04180000000
0,cars,87,2035,cars_flexiblefuel,2020,all-year,all-week,night,0.04670000000
0,cars,88,2035,cars_flexiblefuel,2030,all-year,all-week,night,0.00520000000
0,cars,89,2030,cars_flexiblefuel,2025,all-year,all-week,night,0.00480000000
0,cars,89,2035,cars_flexiblefuel,2025,all-year,all-week,night,0.00530000000
0,cars,90,2030,cars_flexiblefuel,2025,all-year,all-week,night,0.00250000000
0,cars,90,2035,cars_flexiblefuel,2025,all-year,all-week,night,0.00280000000
0,cars,91,2030,cars_flexiblefuel,2025,all-year,all-week,night,0.00160000000
0,cars,91,2035,cars_flexiblefuel,2025,all-year,all-week,night,0.00180000000
0,cars,92,2030,cars_flexiblefuel,2025,all-year,all-week,night,0.00860000000
0,cars,92,2035,cars_flexiblefuel,2025,all-year,all-week,night,0.00960000000
0,cars,94,2030,cars_hybridpetrol,2025,all-year,all-week,night,0.00220000000
0,cars,94,2035,cars_hybridpetrol,2025,all-year,all-week,night,0.00240000000
0,cars,96,2035,cars_hybridpetrol,2030,all-year,all-week,night,0.00050000000
0,cars,97,2030,cars_hybridpetrol,2020,all-year,all-week,night,0.04180000000
0,cars,97,2035,cars_hybridpetrol,2020,all-year,all-week,night,0.04670000000
0,cars,98,2030,cars_hybridpetrol,2020,all-year,all-week,night,0.00010000000
0,cars,98,2035,cars_hybridpetrol,2020,all-year,all-week,night,0.00010000000
0,cars,99,2035,cars_hybridpetrol,2030,all-year,all-week,night,0.00520000000
0,cars,101,2030,cars_hybridpetrol,2020,all-year,all-week,night,0.00010000000
0,cars,102,2030,cars_hybridpetrol,2025,all-year,all-week,night,0.00480000000
0,cars,102,2035,cars_hybridpetrol,2025,all-year,all-week,night,0.00530000000
0,cars,104,2030,cars_hybridpetrol,2025,all-year,all-week,night,0.00250000000
0,cars,104,2035,cars_hybridpetrol,2025,all-year,all-week,night,0.00280000000
0,cars,106,2030,cars_hybridpetrol,2025,all-year,all-week,night,0.00160000000
0,cars,106,2035,cars_hybridpetrol,2025,all-year,all-week,night,0.00180000000
0,cars,107,2030,cars_hybridpetrol,2020,all-year,all-week,night,0.00020000000
0,cars,107,2035,cars_hybridpetrol,2020,all-year,all-week,night,0.00010000000
0,cars,108,2030,cars_hybridpetrol,2025,all-year,all-week,night,0.00860000000
0,cars,108,2035,cars_hybridpetrol,2025,all-year,all-week,night,0.00960000000
0,cars,109,2030,cars_hydrogenfc,2025,all-year,all-week,night,0.00220000000
0,cars,109,2035,cars_hydrogenfc,2025,all-year,all-week,night,0.00240000000
0,cars,110,2035,cars_hydrogenfc,2030,all-year,all-week,night,0.00050000000
0,cars,111,2030,cars_hydrogenfc,2020,all-year,all-week,night,0.04180000000
0,cars,111,2035,cars_hydrogenfc,2020,all-year,all-week,night,0.04670000000
0,cars,112,2035,cars_hydrogenfc,2030,all-year,all-week,night,0.00520000000
0,cars,113,2030,cars_hydrogenfc,2025,all-year,all-week,night,0.00480000000
0,cars,113,2035,cars_hydrogenfc,2025,all-year,all-week,night,0.00530000000
0,cars,114,2030,cars_hydrogenfc,2025,all-year,all-week,night,0.00250000000
0,cars,114,2035,cars_hydrogenfc,2025,all-year,all-week,night,0.00280000000
0,cars,115,2030,cars_hydrogenfc,2025,all-year,all-week,night,0.00160000000
0,cars,115,2035,cars_hydrogenfc,2025,all-year,all-week,night,0.00180000000
0,cars,116,2030,cars_hydrogenfc,2025,all-year,all-week,night,0.00860000000
0,cars,116,2035,cars_hydrogenfc,2025,all-year,all-week,night,0.00960000000
0,cars,117,2030,cars_petrol,2020,all-year,all-week,night,0.00150000000
0,cars,117,2035,cars_petrol,2020,all-year,all-week,night,0.00070000000
0,cars,118,2030,cars_petrol,2025,all-year,all-week,night,0.00220000000
0,cars,118,2035,cars_petrol,2025,all-year,all-week,night,0.00240000000
0,cars,119,2030,cars_petrol,2020,all-year,all-week,night,0.00040000000
0,cars,119,2035,cars_petrol,2020,all-year,all-week,night,0.00020000000
0,cars,120,2035,cars_petrol,2030,all-year,all-week,night,0.00050000000
0,cars,121,2030,cars_petrol,2020,all-year,all-week,night,0.04180000000
0,cars,121,2035,cars_petrol,2020,all-year,all-week,night,0.04670000000
0,cars,122,2030,cars_petrol,2020,all-year,all-week,night,0.00460000000
0,cars,122,2035,cars_petrol,2020,all-year,all-week,night,0.00240000000
0,cars,123,2035,cars_petrol,2030,all-year,all-week,night,0.00520000000
0,cars,124,2030,cars_petrol,2020,all-year,all-week,night,0.00060000000
0,cars,124,2035,cars_petrol,2020,all-year,all-week,night,0.00070000000
0,cars,125,2030,cars_petrol,2020,all-year,all-week,night,0.00350000000
0,cars,125,2035,cars_petrol,2020,all-year,all-week,night,0.00180000000
