asset,year,region,installed,technology,capacity
1,2050,R1,2040,electric_stove,29.19000000000
1,2054,R1,2040,electric_stove,29.19000000000
2,2050,R1,2040,gas_stove,0.97000000000
2,2054,R1,2040,gas_stove,0.97000000000
3,2050,R1,2040,heatpump,4.84000000000
3,2054,R1,2040,heatpump,4.84000000000
4,2050,R1,2045,electric_stove,19.00000000000
4,2054,R1,2045,electric_stove,19.00000000000
4,2055,R1,2045,electric_stove,19.00000000000
4,2059,R1,2045,electric_stove,19.00000000000
5,2055,R1,2050,electric_stove,34.00900000000
5,2059,R1,2050,electric_stove,34.00900000000
5,2060,R1,2050,electric_stove,34.00900000000
5,2064,R1,2050,electric_stove,34.00900000000
6,2055,R1,2050,heatpump,0.99100000000
6,2059,R1,2050,heatpump,0.99100000000
6,2060,R1,2050,heatpump,0.99100000000
6,2064,R1,2050,heatpump,0.99100000000
