timeslice,commodity,asset,year,technology,installed,month,day,hour,supply
0,cement,2,2040,indr_tec,2035,all-year,all-week,night,8.88000000000
0,cement,2,2045,indr_tec,2035,all-year,all-week,night,9.43500000000
0,cement,3,2040,indr_tec,2030,all-year,all-week,night,1.55600000000
0,cement,4,2045,indr_tec,2040,all-year,all-week,night,1.65320000000
0,cement,5,2040,indr_tec,2030,all-year,all-week,night,27.78670000000
0,cement,6,2045,indr_tec,2040,all-year,all-week,night,29.52330000000
0,cement,9,2040,indr_tec,2035,all-year,all-week,night,55.20000000000
0,cement,9,2045,indr_tec,2035,all-year,all-week,night,58.65000000000
0,cement,10,2040,indr_tec,2030,all-year,all-week,night,14.44000000000
0,cement,11,2045,indr_tec,2040,all-year,all-week,night,15.34250000000
0,cement,14,2040,indr_tec,2035,all-year,all-week,night,67.20000000000
0,cement,14,2045,indr_tec,2035,all-year,all-week,night,71.40000000000
0,cement,15,2040,indr_tec,2030,all-year,all-week,night,17.12000000000
0,cement,16,2045,indr_tec,2040,all-year,all-week,night,18.19000000000
0,cement,18,2040,indr_tec,2035,all-year,all-week,night,2.66270000000
0,cement,18,2045,indr_tec,2035,all-year,all-week,night,2.82910000000
0,cement,19,2040,indr_tec,2030,all-year,all-week,night,28.41330000000
0,cement,20,2045,indr_tec,2040,all-year,all-week,night,30.18920000000
0,cement,23,2040,indr_tec2,2035,all-year,all-week,night,8.88000000000
0,cement,23,2045,indr_tec2,2035,all-year,all-week,night,9.43500000000
0,cement,24,2040,indr_tec2,2030,all-year,all-week,night,1.55600000000
0,cement,25,2045,indr_tec2,2040,all-year,all-week,night,1.65320000000
0,cement,26,2040,indr_tec2,2030,all-year,all-week,night,27.78670000000
0,cement,27,2045,indr_tec2,2040,all-year,all-week,night,29.52330000000
0,cement,30,2040,indr_tec2,2035,all-year,all-week,night,55.20000000000
0,cement,30,2045,indr_tec2,2035,all-year,all-week,night,58.65000000000
0,cement,31,2040,indr_tec2,2030,all-year,all-week,night,14.44000000000
0,cement,32,2045,indr_tec2,2040,all-year,all-week,night,15.34250000000
0,cement,35,2040,indr_tec2,2035,all-year,all-week,night,67.20000000000
0,cement,35,2045,indr_tec2,2035,all-year,all-week,night,71.40000000000
0,cement,36,2040,indr_tec2,2030,all-year,all-week,night,17.12000000000
0,cement,37,2045,indr_tec2,2040,all-year,all-week,night,18.19000000000
0,cement,39,2040,indr_tec2,2035,all-year,all-week,night,2.66270000000
0,cement,39,2045,indr_tec2,2035,all-year,all-week,night,2.82910000000
0,cement,40,2040,indr_tec2,2030,all-year,all-week,night,28.41330000000
0,cement,41,2045,indr_tec2,2040,all-year,all-week,night,30.18920000000
1,cement,2,2040,indr_tec,2035,all-year,all-week,morning,8.88000000000
1,cement,2,2045,indr_tec,2035,all-year,all-week,morning,9.43500000000
1,cement,3,2040,indr_tec,2030,all-year,all-week,morning,1.55600000000
1,cement,4,2045,indr_tec,2040,all-year,all-week,morning,1.65320000000
1,cement,5,2040,indr_tec,2030,all-year,all-week,morning,27.78670000000
1,cement,6,2045,indr_tec,2040,all-year,all-week,morning,29.52330000000
1,cement,9,2040,indr_tec,2035,all-year,all-week,morning,55.20000000000
1,cement,9,2045,indr_tec,2035,all-year,all-week,morning,58.65000000000
1,cement,10,2040,indr_tec,2030,all-year,all-week,morning,14.44000000000
1,cement,11,2045,indr_tec,2040,all-year,all-week,morning,15.34250000000
1,cement,14,2040,indr_tec,2035,all-year,all-week,morning,67.20000000000
1,cement,14,2045,indr_tec,2035,all-year,all-week,morning,71.40000000000
1,cement,15,2040,indr_tec,2030,all-year,all-week,morning,17.12000000000
1,cement,16,2045,indr_tec,2040,all-year,all-week,morning,18.19000000000
1,cement,18,2040,indr_tec,2035,all-year,all-week,morning,2.66270000000
1,cement,18,2045,indr_tec,2035,all-year,all-week,morning,2.82910000000
1,cement,19,2040,indr_tec,2030,all-year,all-week,morning,28.41330000000
1,cement,20,2045,indr_tec,2040,all-year,all-week,morning,30.18920000000
1,cement,23,2040,indr_tec2,2035,all-year,all-week,morning,8.88000000000
1,cement,23,2045,indr_tec2,2035,all-year,all-week,morning,9.43500000000
1,cement,24,2040,indr_tec2,2030,all-year,all-week,morning,1.55600000000
1,cement,25,2045,indr_tec2,2040,all-year,all-week,morning,1.65320000000
1,cement,26,2040,indr_tec2,2030,all-year,all-week,morning,27.78670000000
1,cement,27,2045,indr_tec2,2040,all-year,all-week,morning,29.52330000000
1,cement,30,2040,indr_tec2,2035,all-year,all-week,morning,55.20000000000
1,cement,30,2045,indr_tec2,2035,all-year,all-week,morning,58.65000000000
1,cement,31,2040,indr_tec2,2030,all-year,all-week,morning,14.44000000000
1,cement,32,2045,indr_tec2,2040,all-year,all-week,morning,15.34250000000
1,cement,35,2040,indr_tec2,2035,all-year,all-week,morning,67.20000000000
1,cement,35,2045,indr_tec2,2035,all-year,all-week,morning,71.40000000000
1,cement,36,2040,indr_tec2,2030,all-year,all-week,morning,17.12000000000
1,cement,37,2045,indr_tec2,2040,all-year,all-week,morning,18.19000000000
1,cement,39,2040,indr_tec2,2035,all-year,all-week,morning,2.66270000000
1,cement,39,2045,indr_tec2,2035,all-year,all-week,morning,2.82910000000
1,cement,40,2040,indr_tec2,2030,all-year,all-week,morning,28.41330000000
1,cement,41,2045,indr_tec2,2040,all-year,all-week,morning,30.18920000000
2,cement,2,2040,indr_tec,2035,all-year,all-week,afternoon,8.88000000000
2,cement,2,2045,indr_tec,2035,all-year,all-week,afternoon,9.43500000000
2,cement,3,2040,indr_tec,2030,all-year,all-week,afternoon,1.55600000000
2,cement,4,2045,indr_tec,2040,all-year,all-week,afternoon,1.65320000000
2,cement,5,2040,indr_tec,2030,all-year,all-week,afternoon,27.78670000000
2,cement,6,2045,indr_tec,2040,all-year,all-week,afternoon,29.52330000000
2,cement,9,2040,indr_tec,2035,all-year,all-week,afternoon,55.20000000000
2,cement,9,2045,indr_tec,2035,all-year,all-week,afternoon,58.65000000000
2,cement,10,2040,indr_tec,2030,all-year,all-week,afternoon,14.44000000000
2,cement,11,2045,indr_tec,2040,all-year,all-week,afternoon,15.34250000000
